route,canonical_route,alias_group_size,route_type,source_file,line,block_start_line,aliases
(http|https)://uat-miniapp.bilibili.com/game/debug/**,bilibili://smallapp/game/remove,58,unknown,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/kk0.smali,1388,1268,"[""bilibili://smallapp/game/remove"", ""bilibili://smallapp/game/remove/**"", ""bilibili://smallapp/applet"", ""bilibili://smallapp/applet/**"", ""bilibili://smallapp/applet/debug"", ""bilibili://smallapp/applet/debug/**"", ""(http|https)://miniapp.bilibili.com/applet"", ""(http|https)://miniapp.bilibili.com/applet/**"", ""(http|https)://miniapp.bilibili.com/applet/debug"", ""(http|https)://miniapp.bilibili.com/applet/debug/**"", ""(http|https)://mall.bilibili.com/miniapp"", ""(http|https)://mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/game"", ""bilibili://smallapp/game/**"", ""bilibili://smallapp/game/debug"", ""bilibili://smallapp/game/debug/**"", ""(http|https)://miniapp.bilibili.com/game"", ""(http|https)://miniapp.bilibili.com/game/**"", ""(http|https)://miniapp.bilibili.com/game/debug"", ""(http|https)://miniapp.bilibili.com/game/debug/**"", ""(http|https)://mall.bilibili.com/minigame"", ""(http|https)://mall.bilibili.com/minigame/**"", ""bilibili://smallapp/widget"", ""bilibili://smallapp/widget/**"", ""bilibili://smallapp/widget/debug"", ""bilibili://smallapp/widget/debug/**"", ""(http|https)://uat-miniapp.bilibili.com/game"", ""(http|https)://uat-miniapp.bilibili.com/game/**"", ""(http|https)://uat-miniapp.bilibili.com/game/debug"", ""(http|https)://uat-miniapp.bilibili.com/game/debug/**"", ""(http|https)://uat-mall.bilibili.com/minigame"", ""(http|https)://uat-mall.bilibili.com/minigame/**"", ""(http|https)://uat-miniapp.bilibili.com/applet"", ""(http|https)://uat-miniapp.bilibili.com/applet/**"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug"", ""(http|https)://uat-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://uat-mall.bilibili.com/miniapp"", ""(http|https)://uat-mall.bilibili.com/miniapp/**"", ""(http|https)://pre-miniapp.bilibili.com/game"", ""(http|https)://pre-miniapp.bilibili.com/game/**"", ""(http|https)://pre-miniapp.bilibili.com/game/debug"", ""(http|https)://pre-miniapp.bilibili.com/game/debug/**"", ""(http|https)://pre-mall.bilibili.com/minigame"", ""(http|https)://pre-mall.bilibili.com/minigame/**"", ""(http|https)://pre-miniapp.bilibili.com/applet"", ""(http|https)://pre-miniapp.bilibili.com/applet/**"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug"", ""(http|https)://pre-miniapp.bilibili.com/applet/debug/**"", ""(http|https)://pre-mall.bilibili.com/miniapp"", ""(http|https)://pre-mall.bilibili.com/miniapp/**"", ""bilibili://smallapp/appletx"", ""bilibili://smallapp/appletx/**"", ""bilibili://smallapp/appletx/debug"", ""bilibili://smallapp/appletx/debug/**"", ""(http|https)://miniapp.bilibili.com/appletx"", ""(http|https)://miniapp.bilibili.com/appletx/**"", ""(http|https)://miniapp.bilibili.com/appletx/debug"", ""(http|https)://miniapp.bilibili.com/appletx/debug/**""]"
(http|https)://uat-miniapp.bilibili.com/game/{small_app_clientId}/company,(http|https)://uat-miniapp.bilibili.com/feedback/game/list/{small_app_clientId},15,unknown,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/kk0.smali,1065,1013,"[""(http|https)://uat-miniapp.bilibili.com/feedback/game/list/{small_app_clientId}"", ""bilibili://smallapp/browser"", ""bilibili://smallapp/applet/{small_app_clientId}/company"", ""(http|https)://miniapp.bilibili.com/applet/{small_app_clientId}/company"", ""(http|https)://mall.bilibili.com/miniapp/{small_app_clientId}/company"", ""bilibili://smallapp/game/{small_app_clientId}/company"", ""(http|https)://miniapp.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://mall.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://miniapp.bilibili.com/feedback/applet/list/{small_app_clientId}"", ""(http|https)://miniapp.bilibili.com/feedback/game/list/{small_app_clientId}"", ""(http|https)://uat-miniapp.bilibili.com/applet/{small_app_clientId}/company"", ""(http|https)://uat-mall.bilibili.com/miniapp/{small_app_clientId}/company"", ""(http|https)://uat-miniapp.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://uat-mall.bilibili.com/game/{small_app_clientId}/company"", ""(http|https)://uat-miniapp.bilibili.com/feedback/applet/list/{small_app_clientId}""]"
(http|https)://uat-show.bilibili.com,(http|https)://fat1-show.bilibili.com,15,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/mf0.smali,4641,4601,"[""(http|https)://fat1-show.bilibili.com"", ""(http|https)://fat1-show.bilibili.com/**"", ""bilibili://mall/web"", ""(http|https)://mall.bilibili.com"", ""(http|https)://mall.bilibili.com/**"", ""(http|https)://show.bilibili.com"", ""(http|https)://show.bilibili.com/**"", ""(http|https)://mall.dreamcast.hk"", ""(http|https)://mall.dreamcast.hk/**"", ""(http|https)://uat-show.bilibili.com"", ""(http|https)://uat-show.bilibili.com/**"", ""(http|https)://uat-mall.bilibili.com"", ""(http|https)://uat-mall.bilibili.com/**"", ""(http|https)://fat1-mall.bilibili.com"", ""(http|https)://fat1-mall.bilibili.com/**""]"
(http|https)://uat-show.bilibili.com/**,(http|https)://fat1-show.bilibili.com,15,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/mf0.smali,4645,4601,"[""(http|https)://fat1-show.bilibili.com"", ""(http|https)://fat1-show.bilibili.com/**"", ""bilibili://mall/web"", ""(http|https)://mall.bilibili.com"", ""(http|https)://mall.bilibili.com/**"", ""(http|https)://show.bilibili.com"", ""(http|https)://show.bilibili.com/**"", ""(http|https)://mall.dreamcast.hk"", ""(http|https)://mall.dreamcast.hk/**"", ""(http|https)://uat-show.bilibili.com"", ""(http|https)://uat-show.bilibili.com/**"", ""(http|https)://uat-mall.bilibili.com"", ""(http|https)://uat-mall.bilibili.com/**"", ""(http|https)://fat1-mall.bilibili.com"", ""(http|https)://fat1-mall.bilibili.com/**""]"
(http|https)://uat-wiki.bilibili.com,(http|https)://uat-wiki.bilibili.com,10,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/l40.smali,4862,4858,"[""(http|https)://uat-wiki.bilibili.com"", ""(http|https)://uat-wiki.bilibili.com/**"", ""(http|https)://wiki.biligame.com"", ""(http|https)://wiki.biligame.com/**"", ""(http|https)://wikigm2.biligame.com"", ""(http|https)://wikigm2.biligame.com/**"", ""(http|https)://test-wiki.biligame.com"", ""(http|https)://test-wiki.biligame.com/**"", ""(http|https)://test2-branch-wiki.biligame.com"", ""(http|https)://test2-branch-wiki.biligame.com/**""]"
(http|https)://uat-wiki.bilibili.com/**,(http|https)://uat-wiki.bilibili.com,10,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/l40.smali,4866,4858,"[""(http|https)://uat-wiki.bilibili.com"", ""(http|https)://uat-wiki.bilibili.com/**"", ""(http|https)://wiki.biligame.com"", ""(http|https)://wiki.biligame.com/**"", ""(http|https)://wikigm2.biligame.com"", ""(http|https)://wikigm2.biligame.com/**"", ""(http|https)://test-wiki.biligame.com"", ""(http|https)://test-wiki.biligame.com/**"", ""(http|https)://test2-branch-wiki.biligame.com"", ""(http|https)://test2-branch-wiki.biligame.com/**""]"
(http|https)://uat-www.bilibili.com/charge/h5,(http|https)://uat-www.bilibili.com/charge/h5,9,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/y5.smali,702,698,"[""(http|https)://uat-www.bilibili.com/charge/h5"", ""(http|https)://pre-www.bilibili.com/charge/h5"", ""(http|https)://www.bilibili.com/h5/upower"", ""(http|https)://www.bilibili.com/h5/upower/**"", ""(http|https)://uat-www.bilibili.com/h5/upower"", ""(http|https)://uat-www.bilibili.com/h5/upower/**"", ""(http|https)://pre-www.bilibili.com/h5/upower"", ""(http|https)://pre-www.bilibili.com/h5/upower/**"", ""(http|https)://www.bilibili.com/charge/h5""]"
(http|https)://uat-www.bilibili.com/digital/card/detail,(http|https)://uat-www.bilibili.com/digital/card/detail/**,7,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/ln.smali,5058,5030,"[""(http|https)://uat-www.bilibili.com/digital/card/detail/**"", ""bilibili://digital/card/detail"", ""(http|https)://www.bilibili.com/digital/card/detail"", ""(http|https)://www.bilibili.com/digital/card/detail/**"", ""(http|https)://ff-dev.bilibili.com/digital/card/detail"", ""(http|https)://ff-dev.bilibili.com/digital/card/detail/**"", ""(http|https)://uat-www.bilibili.com/digital/card/detail""]"
(http|https)://uat-www.bilibili.com/digital/card/detail/**,(http|https)://uat-www.bilibili.com/digital/card/detail/**,7,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/ln.smali,5034,5030,"[""(http|https)://uat-www.bilibili.com/digital/card/detail/**"", ""bilibili://digital/card/detail"", ""(http|https)://www.bilibili.com/digital/card/detail"", ""(http|https)://www.bilibili.com/digital/card/detail/**"", ""(http|https)://ff-dev.bilibili.com/digital/card/detail"", ""(http|https)://ff-dev.bilibili.com/digital/card/detail/**"", ""(http|https)://uat-www.bilibili.com/digital/card/detail""]"
(http|https)://uat-www.bilibili.com/h5/mall/v2/card,(http|https)://uat-www.bilibili.com/h5/mall/v2/card,6,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/ln.smali,4948,4944,"[""(http|https)://uat-www.bilibili.com/h5/mall/v2/card"", ""(http|https)://uat-www.bilibili.com/h5/mall/v2/card/**"", ""(http|https)://www.bilibili.com/h5/mall/v2/card"", ""(http|https)://www.bilibili.com/h5/mall/v2/card/**"", ""(http|https)://ff-dev.bilibili.com/h5/mall/v2/card"", ""(http|https)://ff-dev.bilibili.com/h5/mall/v2/card/**""]"
(http|https)://uat-www.bilibili.com/h5/mall/v2/card/**,(http|https)://uat-www.bilibili.com/h5/mall/v2/card,6,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/ln.smali,4952,4944,"[""(http|https)://uat-www.bilibili.com/h5/mall/v2/card"", ""(http|https)://uat-www.bilibili.com/h5/mall/v2/card/**"", ""(http|https)://www.bilibili.com/h5/mall/v2/card"", ""(http|https)://www.bilibili.com/h5/mall/v2/card/**"", ""(http|https)://ff-dev.bilibili.com/h5/mall/v2/card"", ""(http|https)://ff-dev.bilibili.com/h5/mall/v2/card/**""]"
(http|https)://uat-www.bilibili.com/h5/tribee/steam/home,(http|https)://uat-www.bilibili.com/h5/tribee/steam/home,6,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/mv.smali,960,956,"[""(http|https)://uat-www.bilibili.com/h5/tribee/steam/home"", ""(http|https)://pre-www.bilibili.com/h5/tribee/steam/home"", ""(http|https)://m.bilibili.com/bubble/steam/home"", ""(http|https)://uat-m.bilibili.com/bubble/steam/home"", ""(http|https)://pre-m.bilibili.com/bubble/steam/home"", ""(http|https)://www.bilibili.com/h5/tribee/steam/home""]"
(http|https)://uat-www.bilibili.com/h5/upower,(http|https)://uat-www.bilibili.com/charge/h5,9,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/y5.smali,718,698,"[""(http|https)://uat-www.bilibili.com/charge/h5"", ""(http|https)://pre-www.bilibili.com/charge/h5"", ""(http|https)://www.bilibili.com/h5/upower"", ""(http|https)://www.bilibili.com/h5/upower/**"", ""(http|https)://uat-www.bilibili.com/h5/upower"", ""(http|https)://uat-www.bilibili.com/h5/upower/**"", ""(http|https)://pre-www.bilibili.com/h5/upower"", ""(http|https)://pre-www.bilibili.com/h5/upower/**"", ""(http|https)://www.bilibili.com/charge/h5""]"
(http|https)://uat-www.bilibili.com/h5/upower/**,(http|https)://uat-www.bilibili.com/charge/h5,9,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/y5.smali,722,698,"[""(http|https)://uat-www.bilibili.com/charge/h5"", ""(http|https)://pre-www.bilibili.com/charge/h5"", ""(http|https)://www.bilibili.com/h5/upower"", ""(http|https)://www.bilibili.com/h5/upower/**"", ""(http|https)://uat-www.bilibili.com/h5/upower"", ""(http|https)://uat-www.bilibili.com/h5/upower/**"", ""(http|https)://pre-www.bilibili.com/h5/upower"", ""(http|https)://pre-www.bilibili.com/h5/upower/**"", ""(http|https)://www.bilibili.com/charge/h5""]"
(http|https)://uat-www.bilibili.com/h5/weekly-recommend,(http|https)://uat-www.bilibili.com/h5/weekly-recommend,3,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/gj0.smali,1038,1034,"[""(http|https)://uat-www.bilibili.com/h5/weekly-recommend"", ""(http|https)://pre-www.bilibili.com/h5/weekly-recommend"", ""(http|https)://www.bilibili.com/h5/weekly-recommend""]"
(http|https)://wiki.biligame.com,(http|https)://uat-wiki.bilibili.com,10,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/l40.smali,4870,4858,"[""(http|https)://uat-wiki.bilibili.com"", ""(http|https)://uat-wiki.bilibili.com/**"", ""(http|https)://wiki.biligame.com"", ""(http|https)://wiki.biligame.com/**"", ""(http|https)://wikigm2.biligame.com"", ""(http|https)://wikigm2.biligame.com/**"", ""(http|https)://test-wiki.biligame.com"", ""(http|https)://test-wiki.biligame.com/**"", ""(http|https)://test2-branch-wiki.biligame.com"", ""(http|https)://test2-branch-wiki.biligame.com/**""]"
(http|https)://wiki.biligame.com/**,(http|https)://uat-wiki.bilibili.com,10,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/l40.smali,4874,4858,"[""(http|https)://uat-wiki.bilibili.com"", ""(http|https)://uat-wiki.bilibili.com/**"", ""(http|https)://wiki.biligame.com"", ""(http|https)://wiki.biligame.com/**"", ""(http|https)://wikigm2.biligame.com"", ""(http|https)://wikigm2.biligame.com/**"", ""(http|https)://test-wiki.biligame.com"", ""(http|https)://test-wiki.biligame.com/**"", ""(http|https)://test2-branch-wiki.biligame.com"", ""(http|https)://test2-branch-wiki.biligame.com/**""]"
(http|https)://wikigm2.biligame.com,(http|https)://uat-wiki.bilibili.com,10,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/l40.smali,4878,4858,"[""(http|https)://uat-wiki.bilibili.com"", ""(http|https)://uat-wiki.bilibili.com/**"", ""(http|https)://wiki.biligame.com"", ""(http|https)://wiki.biligame.com/**"", ""(http|https)://wikigm2.biligame.com"", ""(http|https)://wikigm2.biligame.com/**"", ""(http|https)://test-wiki.biligame.com"", ""(http|https)://test-wiki.biligame.com/**"", ""(http|https)://test2-branch-wiki.biligame.com"", ""(http|https)://test2-branch-wiki.biligame.com/**""]"
(http|https)://wikigm2.biligame.com/**,(http|https)://uat-wiki.bilibili.com,10,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/l40.smali,4882,4858,"[""(http|https)://uat-wiki.bilibili.com"", ""(http|https)://uat-wiki.bilibili.com/**"", ""(http|https)://wiki.biligame.com"", ""(http|https)://wiki.biligame.com/**"", ""(http|https)://wikigm2.biligame.com"", ""(http|https)://wikigm2.biligame.com/**"", ""(http|https)://test-wiki.biligame.com"", ""(http|https)://test-wiki.biligame.com/**"", ""(http|https)://test2-branch-wiki.biligame.com"", ""(http|https)://test2-branch-wiki.biligame.com/**""]"
(http|https)://www.bilibili.cn/video/{id},(http|https)://m.bilibili.com/video/{id}.html,14,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/vx.smali,534,490,"[""(http|https)://m.bilibili.com/video/{id}.html"", ""(http|https)://m.bilibili.com/video/{id}"", ""bilibili://video/{id}"", ""bilibili://av/{id}"", ""(http|https)://bilibili.kankanews.com/video/{id}"", ""(http|https)://bilibili.tv/video/{id}"", ""(http|https)://bilibili.cn/video/{id}"", ""(http|https)://bilibili.com/video/{id}"", ""(http|https)://www.bilibili.tv/video/{id}"", ""(http|https)://www.bilibili.cn/video/{id}"", ""(http|https)://www.bilibili.com/video/{id}"", ""(http|https)://bilibili.smgbb.cn/video/{id}"", ""(http|https)://m.acg.tv/video/{id}"", ""(http|https)://www.bilibili.com/mobile/video/{id}""]"
(http|https)://www.bilibili.com/audio/am{menuId},(http|https)://m.bilibili.com/audio/am{menuId},7,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/vh0.smali,959,951,"[""(http|https)://m.bilibili.com/audio/am{menuId}"", ""(http|https)://www.bilibili.com/audio/am{menuId}"", ""bilibili://podcast/legacy"", ""bilibili://music/detail/{songId}"", ""bilibili://music/menu/detail/{menuId}"", ""(http|https)://m.bilibili.com/audio/au{songId}"", ""(http|https)://www.bilibili.com/audio/au{songId}""]"
(http|https)://www.bilibili.com/audio/au{songId},(http|https)://m.bilibili.com/audio/am{menuId},7,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/vh0.smali,979,951,"[""(http|https)://m.bilibili.com/audio/am{menuId}"", ""(http|https)://www.bilibili.com/audio/am{menuId}"", ""bilibili://podcast/legacy"", ""bilibili://music/detail/{songId}"", ""bilibili://music/menu/detail/{menuId}"", ""(http|https)://m.bilibili.com/audio/au{songId}"", ""(http|https)://www.bilibili.com/audio/au{songId}""]"
(http|https)://www.bilibili.com/bangumi/big,(http|https)://www.bilibili.com/bangumi/big,1,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/i0.smali,331,327,"[""(http|https)://www.bilibili.com/bangumi/big""]"
(http|https)://www.bilibili.com/bangumi/i/{season_id},(http|https)://bili22.cn/ss{season_id},23,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/io.smali,282,242,"[""(http|https)://bili22.cn/ss{season_id}"", ""(http|https)://bili22.cn/ep{epid}"", ""bilibili://pgc/season"", ""bilibili://pgc/season/ep/{epid}"", ""bilibili://bangumi/season/{season_id}"", ""bilibili://bangumi"", ""bilibili://pgc/season/{season_id}"", ""(http|https)://www.bilibili.com/bangumi/play/ss{season_id}"", ""(http|https)://www.bilibili.com/bangumi/play/ep{epid}"", ""(http|https)://www.bilibili.com/bangumi/i/{season_id}"", ""(http|https)://www.bilibili.com/mobile/bangumi/i/{season_id}"", ""(http|https)://m.bilibili.com/bangumi/play/ss{season_id}"", ""(http|https)://m.bilibili.com/bangumi/play/ep{epid}"", ""(http|https)://bangumi.bilibili.com/anime/{season_id}/play"", ""(http|https)://bangumi.bilibili.com/anime/{season_id}"", ""(http|https)://b23.tv/ss{season_id}"", ""(http|https)://b23.tv/ep{epid}"", ""(http|https)://bili2233.cn/ss{season_id}"", ""(http|https)://bili2233.cn/ep{epid}"", ""(http|https)://bili23.cn/ss{season_id}"", ""(http|https)://bili23.cn/ep{epid}"", ""(http|https)://bili33.cn/ss{season_id}"", ""(http|https)://bili33.cn/ep{epid}""]"
(http|https)://www.bilibili.com/bangumi/list/sl{id},(http|https)://www.bilibili.com/bangumi/list/sl{id},2,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/m2.smali,540,536,"[""(http|https)://www.bilibili.com/bangumi/list/sl{id}"", ""(http|https)://m.bilibili.com/bangumi/list/sl{id}""]"
(http|https)://www.bilibili.com/bangumi/play/ep{epid},(http|https)://bili22.cn/ss{season_id},23,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/io.smali,278,242,"[""(http|https)://bili22.cn/ss{season_id}"", ""(http|https)://bili22.cn/ep{epid}"", ""bilibili://pgc/season"", ""bilibili://pgc/season/ep/{epid}"", ""bilibili://bangumi/season/{season_id}"", ""bilibili://bangumi"", ""bilibili://pgc/season/{season_id}"", ""(http|https)://www.bilibili.com/bangumi/play/ss{season_id}"", ""(http|https)://www.bilibili.com/bangumi/play/ep{epid}"", ""(http|https)://www.bilibili.com/bangumi/i/{season_id}"", ""(http|https)://www.bilibili.com/mobile/bangumi/i/{season_id}"", ""(http|https)://m.bilibili.com/bangumi/play/ss{season_id}"", ""(http|https)://m.bilibili.com/bangumi/play/ep{epid}"", ""(http|https)://bangumi.bilibili.com/anime/{season_id}/play"", ""(http|https)://bangumi.bilibili.com/anime/{season_id}"", ""(http|https)://b23.tv/ss{season_id}"", ""(http|https)://b23.tv/ep{epid}"", ""(http|https)://bili2233.cn/ss{season_id}"", ""(http|https)://bili2233.cn/ep{epid}"", ""(http|https)://bili23.cn/ss{season_id}"", ""(http|https)://bili23.cn/ep{epid}"", ""(http|https)://bili33.cn/ss{season_id}"", ""(http|https)://bili33.cn/ep{epid}""]"
(http|https)://www.bilibili.com/bangumi/play/ss{season_id},(http|https)://bili22.cn/ss{season_id},23,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/io.smali,274,242,"[""(http|https)://bili22.cn/ss{season_id}"", ""(http|https)://bili22.cn/ep{epid}"", ""bilibili://pgc/season"", ""bilibili://pgc/season/ep/{epid}"", ""bilibili://bangumi/season/{season_id}"", ""bilibili://bangumi"", ""bilibili://pgc/season/{season_id}"", ""(http|https)://www.bilibili.com/bangumi/play/ss{season_id}"", ""(http|https)://www.bilibili.com/bangumi/play/ep{epid}"", ""(http|https)://www.bilibili.com/bangumi/i/{season_id}"", ""(http|https)://www.bilibili.com/mobile/bangumi/i/{season_id}"", ""(http|https)://m.bilibili.com/bangumi/play/ss{season_id}"", ""(http|https)://m.bilibili.com/bangumi/play/ep{epid}"", ""(http|https)://bangumi.bilibili.com/anime/{season_id}/play"", ""(http|https)://bangumi.bilibili.com/anime/{season_id}"", ""(http|https)://b23.tv/ss{season_id}"", ""(http|https)://b23.tv/ep{epid}"", ""(http|https)://bili2233.cn/ss{season_id}"", ""(http|https)://bili2233.cn/ep{epid}"", ""(http|https)://bili23.cn/ss{season_id}"", ""(http|https)://bili23.cn/ep{epid}"", ""(http|https)://bili33.cn/ss{season_id}"", ""(http|https)://bili33.cn/ep{epid}""]"
